sensor_type,timestamp_ms,data1,data2,data3
GYROSCOPE,1555398834253,-19.18,15.33,-16.45
ACCELEROMETER,1555398834253,0.98584294,-0.715454,9.643075
GYROSCOPE,1555398834258,-18.48,15.190001,-16.38
ACCELEROMETER,1555398834258,0.90209407,-0.8709875,9.633504
GYROSCOPE,1555398834263,-17.29,14.9800005,-16.38
ACCELEROMETER,1555398834263,0.90209407,-0.8709875,9.633504
GYROSCOPE,1555398834268,-15.61,14.77,-16.59
ACCELEROMETER,1555398834268,0.87816596,-0.9834501,9.650253
GYROSCOPE,1555398834273,-14.0,14.42,-16.59
ACCELEROMETER,1555398834272,0.87816596,-0.9834501,9.650253
GYROSCOPE,1555398834278,-12.53,13.93,-16.38
ACCELEROMETER,1555398834278,0.76331043,-0.96430755,9.595219
GYROSCOPE,1555398834283,-11.13,13.3,-16.24
ACCELEROMETER,1555398834282,0.74656063,-1.0360922,9.480364
GYROSCOPE,1555398834288,-9.87,12.81,-15.89
ACCELEROMETER,1555398834288,0.74656063,-1.0360922,9.480364
GYROSCOPE,1555398834293,-8.89,12.39,-15.47
ACCELEROMETER,1555398834293,0.74656063,-1.0504491,9.470792
GYROSCOPE,1555398834298,-7.91,12.18,-15.12
ACCELEROMETER,1555398834298,0.74656063,-1.0504491,9.470792
GYROSCOPE,1555398834303,-5.53,11.97,-14.77
ACCELEROMETER,1555398834303,0.65802616,-1.0648061,9.489935
GYROSCOPE,1555398834308,-4.34,11.76,-14.77
ACCELEROMETER,1555398834308,0.65802616,-1.0648061,9.489935
GYROSCOPE,1555398834313,-3.5,11.4800005,-14.7
ACCELEROMETER,1555398834313,0.59581286,-1.0839486,9.51147
GYROSCOPE,1555398834318,-2.8,11.13,-14.42
ACCELEROMETER,1555398834318,0.59581286,-1.0839486,9.51147
GYROSCOPE,1555398834323,-2.03,10.85,-14.0
ACCELEROMETER,1555398834323,0.5024927,-1.0648061,9.518648
GYROSCOPE,1555398834328,-1.26,10.5,-13.58
ACCELEROMETER,1555398834328,0.5024927,-1.0648061,9.518648
GYROSCOPE,1555398834333,-0.56,10.29,-13.3
ACCELEROMETER,1555398834333,0.5288138,-1.0600204,9.482756
GYROSCOPE,1555398834338,0.07,9.94,-13.16
ACCELEROMETER,1555398834338,0.5288138,-1.0600204,9.482756
GYROSCOPE,1555398834343,1.05,9.87,-13.02
ACCELEROMETER,1555398834343,0.5096712,-1.0456635,9.5353985
GYROSCOPE,1555398834348,2.17,9.7300005,-12.95
