sensor_type,timestamp_ms,data1,data2,data3
GYROSCOPE,1555399140923,-12.32,-156.38,-5.18
ACCELEROMETER,1555399140923,-3.304488,0.5982057,-2.0937197
GYROSCOPE,1555399140928,-16.24,-162.33,-5.11
ACCELEROMETER,1555399140928,-3.292524,0.5982057,-1.1940185
GYROSCOPE,1555399140933,-18.34,-168.28,-4.48
ACCELEROMETER,1555399140933,-3.292524,0.5982057,-1.1940185
GYROSCOPE,1555399140938,-19.39,-174.44,-3.3600001
ACCELEROMETER,1555399140938,-3.2398818,-0.5312066,-0.2847459
GYROSCOPE,1555399140943,-19.74,-181.58,-1.89
ACCELEROMETER,1555399140943,-3.2398818,-0.5312066,-0.2847459
GYROSCOPE,1555399140948,-18.55,-188.86,-0.56
ACCELEROMETER,1555399140948,-3.0747771,-0.54795635,0.8327023
GYROSCOPE,1555399140953,-15.68,-196.35,0.49
ACCELEROMETER,1555399140953,-3.0747771,-0.54795635,0.8327023
GYROSCOPE,1555399140958,-12.25,-203.84,1.61
ACCELEROMETER,1555399140957,-2.8474588,-0.93320084,1.8185452
GYROSCOPE,1555399140963,-9.17,-211.26,3.29
ACCELEROMETER,1555399140963,-2.8474588,-0.93320084,1.8185452
GYROSCOPE,1555399140968,-6.51,-218.61,5.25
ACCELEROMETER,1555399140968,-2.309074,-1.1772687,2.6751754
GYROSCOPE,1555399140973,-3.57,-225.89,7.21
ACCELEROMETER,1555399140973,-2.309074,-1.1772687,2.6751754
GYROSCOPE,1555399140978,0.14,-232.82,9.03
ACCELEROMETER,1555399140978,-1.7060825,-1.5218352,3.3690941
GYROSCOPE,1555399140983,3.71,-239.33,11.13
ACCELEROMETER,1555399140983,-1.7060825,-1.5218352,3.3690941
GYROSCOPE,1555399140988,5.95,-245.7,13.51
ACCELEROMETER,1555399140988,-1.0097711,-1.6821543,4.017549
GYROSCOPE,1555399140993,7.14,-252.21,16.17
ACCELEROMETER,1555399140993,-0.31345975,-0.90209407,5.113462
GYROSCOPE,1555399140998,7.91,-258.51,18.13
ACCELEROMETER,1555399140998,-0.31345975,-0.90209407,5.113462
GYROSCOPE,1555399141003,8.89,-264.67,19.18
ACCELEROMETER,1555399141003,-0.31345975,-0.90209407,6.2452674
GYROSCOPE,1555399141008,9.03,-269.92,19.88
ACCELEROMETER,1555399141008,0.32781672,-0.58624154,6.2452674
GYROSCOPE,1555399141013,6.86,-274.82,21.14
ACCELEROMETER,1555399141013,0.971486,-0.27038896,7.5852475
GYROSCOPE,1555399141018,2.24,-279.3,23.24
ACCELEROMETER,1555399141018,0.971486,-0.27038896,7.5852475
GYROSCOPE,1555399141023,-7.28,-286.86002,27.16
ACCELEROMETER,1555399141023,1.7156538,0.076570325,9.458827
GYROSCOPE,1555399141028,-9.66,-290.15,28.42
ACCELEROMETER,1555399141028,1.7156538,0.076570325,9.458827
GYROSCOPE,1555399141033,-10.92,-292.53,29.47
ACCELEROMETER,1555399141033,2.498107,-0.19860429,10.839487
GYROSCOPE,1555399141038,-11.2,-294.42,30.8
ACCELEROMETER,1555399141038,2.498107,-0.19860429,10.839487
GYROSCOPE,1555399141044,-9.7300005,-296.17,32.9
ACCELEROMETER,1555399141044,3.07717,-0.19381863,11.313265
GYROSCOPE,1555399141049,-4.9,-298.2,35.56
ACCELEROMETER,1555399141049,3.07717,-0.19381863,11.313265
GYROSCOPE,1555399141054,1.96,-300.16,37.170002
ACCELEROMETER,1555399141054,3.9122648,-0.39960137,11.4018
GYROSCOPE,1555399141059,7.77,-302.47,37.24
ACCELEROMETER,1555399141059,3.9122648,-0.39960137,11.4018
GYROSCOPE,1555399141064,14.07,-304.5,35.91
ACCELEROMETER,1555399141064,4.8861437,-0.4019942,12.416357
GYROSCOPE,1555399141069,22.89,-305.27,33.95
